directory,directory_path,directory_depth,file_name,file_path,file_size,file_extension,mime_type,lines_of_code,complexity_score,functions_classes_count,imports_count,patterns_count,last_modified
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,.gitignore,C:\Users\Hp\Desktop\quantum-nlp-service\.gitignore,3516,,application/octet-stream,164,19,0,0,1,2025-08-25T21:44:46.259451
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,.htaccess,C:\Users\Hp\Desktop\quantum-nlp-service\.htaccess,436,,application/octet-stream,12,1,0,0,0,2025-08-28T20:07:23.946561
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,.htaccess_php,C:\Users\Hp\Desktop\quantum-nlp-service\.htaccess_php,1562,,application/octet-stream,40,4,0,0,1,2025-08-28T21:19:49.516752
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,analisis_detallado_definitivo.md,C:\Users\Hp\Desktop\quantum-nlp-service\analisis_detallado_definitivo.md,7554,.md,text/markdown,186,44,4,0,1,2025-08-25T00:34:01.510860
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,analisis_detallado_ingenieria_inversa.md,C:\Users\Hp\Desktop\quantum-nlp-service\analisis_detallado_ingenieria_inversa.md,8504,.md,text/markdown,221,45,4,0,2,2025-08-25T04:08:14.170179
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,analisis_revisado_gemini_multimodal.md,C:\Users\Hp\Desktop\quantum-nlp-service\analisis_revisado_gemini_multimodal.md,9673,.md,text/markdown,249,65,4,0,2,2025-08-25T04:12:28.249690
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_metrics_corrected.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_metrics_corrected.php,2264,.php,application/x-php,62,0,8,0,0,2025-08-28T22:51:05.908292
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_metrics_fixed.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_metrics_fixed.php,1754,.php,application/x-php,47,0,3,0,0,2025-08-28T22:49:28.420550
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_metrics_simple.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_metrics_simple.php,1066,.php,application/x-php,34,0,0,0,0,2025-08-28T22:48:27.746206
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_metrics_supremacy.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_metrics_supremacy.php,2547,.php,application/x-php,69,0,8,0,0,2025-08-29T10:42:02.893040
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_quantum_clean.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_quantum_clean.php,4942,.php,application/x-php,3,0,0,0,0,2025-08-29T11:30:55.675083
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_quantum_final.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_quantum_final.php,4237,.php,application/x-php,99,4,4,0,0,2025-08-29T10:54:08.372211
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_quantum_fixed.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_quantum_fixed.php,4942,.php,application/x-php,3,0,0,0,0,2025-08-29T11:21:21.554220
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_quantum_fixed_final.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_quantum_fixed_final.php,5617,.php,application/x-php,130,7,8,0,0,2025-08-29T12:17:31.820020
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_quantum_robust.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_quantum_robust.php,4866,.php,application/x-php,112,7,4,0,0,2025-08-29T11:39:03.462940
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_quantum_simple.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_quantum_simple.php,257900,.php,application/x-php,3514,0,0,0,0,2025-08-29T11:39:03.520870
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_quantum_supremacy.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_quantum_supremacy.php,259104,.php,application/x-php,3515,0,0,0,0,2025-08-29T10:35:07.546185
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_status_clean.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_status_clean.php,1175,.php,application/x-php,30,0,3,0,0,2025-08-29T10:29:38.348561
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_status_supremacy.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_status_supremacy.php,1468,.php,application/x-php,37,0,3,0,0,2025-08-29T10:40:28.054085
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,api_vigoleonrocks.php,C:\Users\Hp\Desktop\quantum-nlp-service\api_vigoleonrocks.php,13409,.php,application/x-php,223,8,2,0,0,2025-08-30T00:15:53.728909
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,ARCHITECTURE.md,C:\Users\Hp\Desktop\quantum-nlp-service\ARCHITECTURE.md,12225,.md,text/markdown,368,110,3,0,2,2025-08-29T21:16:24.324845
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,backup_script.sh,C:\Users\Hp\Desktop\quantum-nlp-service\backup_script.sh,0,.sh,application/x-sh,0,0,0,0,0,2025-08-29T15:25:23.629984
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,benchmark_results_20250829_190716.json,C:\Users\Hp\Desktop\quantum-nlp-service\benchmark_results_20250829_190716.json,6295,.json,application/json,36,0,0,0,0,2025-08-29T19:07:16.213688
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,champion_battle_results_20250829_203931.json,C:\Users\Hp\Desktop\quantum-nlp-service\champion_battle_results_20250829_203931.json,70087,.json,application/json,372,5,0,0,0,2025-08-29T20:39:31.293791
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,cleanup_repository.py,C:\Users\Hp\Desktop\quantum-nlp-service\cleanup_repository.py,9321,.py,text/x-python,241,16,1,4,3,2025-08-29T23:14:46.818486
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,comprehensive_evaluation_1756076608.json,C:\Users\Hp\Desktop\quantum-nlp-service\comprehensive_evaluation_1756076608.json,4493,.json,application/json,143,3,0,0,0,2025-08-24T19:03:28.388123
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,CONTRIBUTING.md,C:\Users\Hp\Desktop\quantum-nlp-service\CONTRIBUTING.md,9573,.md,text/markdown,285,81,3,0,3,2025-08-25T22:20:29.871916
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,current_website.html,C:\Users\Hp\Desktop\quantum-nlp-service\current_website.html,8127,.html,text/html,195,14,0,1,0,2025-08-30T00:02:30.722976
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,deploy_commands.txt,C:\Users\Hp\Desktop\quantum-nlp-service\deploy_commands.txt,1479,.txt,text/plain,46,6,0,0,2,2025-08-28T20:46:57.730663
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,elite_world_benchmark_results_1756190598.json,C:\Users\Hp\Desktop\quantum-nlp-service\elite_world_benchmark_results_1756190598.json,14664,.json,application/json,261,6,0,0,0,2025-08-26T02:43:18.095267
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,elite_world_benchmark_results_1756191503.json,C:\Users\Hp\Desktop\quantum-nlp-service\elite_world_benchmark_results_1756191503.json,17227,.json,application/json,331,6,0,0,0,2025-08-26T02:58:23.267402
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,elite_world_benchmark_results_1756193775.json,C:\Users\Hp\Desktop\quantum-nlp-service\elite_world_benchmark_results_1756193775.json,19833,.json,application/json,366,6,0,0,0,2025-08-26T03:36:15.763770
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,enterprise_system.log,C:\Users\Hp\Desktop\quantum-nlp-service\enterprise_system.log,3096,.log,text/plain,31,3,0,0,2,2025-08-25T01:56:56.433666
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,enterprise_system_v2.log,C:\Users\Hp\Desktop\quantum-nlp-service\enterprise_system_v2.log,0,.log,text/plain,0,0,0,0,0,2025-08-25T02:11:31.622243
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,EVALUACION_COMPETITIVA_GRAFICOS.png,C:\Users\Hp\Desktop\quantum-nlp-service\EVALUACION_COMPETITIVA_GRAFICOS.png,323482,.png,image/png,0,0,0,0,0,2025-08-28T16:12:06.415929
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,evaluacion_performance.php,C:\Users\Hp\Desktop\quantum-nlp-service\evaluacion_performance.php,12015,.php,application/x-php,262,5,14,0,0,2025-08-29T12:46:39.848735
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,exhaustive_impossible_evaluation_20250829_205957.json,C:\Users\Hp\Desktop\quantum-nlp-service\exhaustive_impossible_evaluation_20250829_205957.json,297414,.json,application/json,3070,8,0,0,0,2025-08-29T20:59:57.348971
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,frontend_optimizado.py,C:\Users\Hp\Desktop\quantum-nlp-service\frontend_optimizado.py,3405,.py,text/x-python,69,1,1,1,3,2025-08-28T15:39:48.592827
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,home_field_total_domination_20250829_210801.json,C:\Users\Hp\Desktop\quantum-nlp-service\home_field_total_domination_20250829_210801.json,31334,.json,application/json,398,6,0,0,0,2025-08-29T21:08:02.063885
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,index.php,C:\Users\Hp\Desktop\quantum-nlp-service\index.php,11289,.php,application/x-php,265,8,9,0,0,2025-08-28T21:18:14.234699
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,index_backup.php,C:\Users\Hp\Desktop\quantum-nlp-service\index_backup.php,11289,.php,application/x-php,265,8,9,0,0,2025-08-28T21:18:14.234699
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,index_backup_.php,C:\Users\Hp\Desktop\quantum-nlp-service\index_backup_.php,11289,.php,application/x-php,265,8,9,0,0,2025-08-28T21:18:14.234699
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,index_final.php,C:\Users\Hp\Desktop\quantum-nlp-service\index_final.php,13541,.php,application/x-php,325,9,10,0,0,2025-08-28T21:59:00.733950
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,index_fixed.php,C:\Users\Hp\Desktop\quantum-nlp-service\index_fixed.php,13735,.php,application/x-php,351,9,10,0,0,2025-08-28T21:34:25.484810
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,index_fixed_final.php,C:\Users\Hp\Desktop\quantum-nlp-service\index_fixed_final.php,13560,.php,application/x-php,325,9,10,0,0,2025-08-28T22:48:57.589669
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,index_updated.php,C:\Users\Hp\Desktop\quantum-nlp-service\index_updated.php,11971,.php,application/x-php,304,7,10,0,0,2025-08-28T21:49:29.794796
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,INSTALLATION.md,C:\Users\Hp\Desktop\quantum-nlp-service\INSTALLATION.md,12544,.md,text/markdown,429,192,4,0,2,2025-08-29T21:15:00.395205
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,latest_llm_comparison_20250829_200621.json,C:\Users\Hp\Desktop\quantum-nlp-service\latest_llm_comparison_20250829_200621.json,58383,.json,application/json,143,4,0,0,0,2025-08-29T20:06:21.576473
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,LICENSE,C:\Users\Hp\Desktop\quantum-nlp-service\LICENSE,1234,,application/octet-stream,25,3,0,0,1,2025-08-25T21:55:11.749914
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,live_api_comparison_20250829_202601.json,C:\Users\Hp\Desktop\quantum-nlp-service\live_api_comparison_20250829_202601.json,42352,.json,application/json,227,4,0,0,0,2025-08-29T20:26:01.057108
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,live_performance_results_1756177512.json,C:\Users\Hp\Desktop\quantum-nlp-service\live_performance_results_1756177512.json,112748,.json,application/json,334,3,0,0,0,2025-08-25T23:05:12.379641
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,main.py,C:\Users\Hp\Desktop\quantum-nlp-service\main.py,8132,.py,text/x-python,193,2,8,6,3,2025-08-28T20:05:24.529677
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,nlp_optimized.py,C:\Users\Hp\Desktop\quantum-nlp-service\nlp_optimized.py,2567,.py,text/x-python,68,3,6,7,1,2025-08-28T12:58:20.284265
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,notification_system.py,C:\Users\Hp\Desktop\quantum-nlp-service\notification_system.py,14351,.py,text/x-python,301,34,19,10,1,2025-08-26T20:16:56.093318
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,openrouter_models_analysis.json,C:\Users\Hp\Desktop\quantum-nlp-service\openrouter_models_analysis.json,1125689,.json,application/json,23404,6,0,0,0,2025-08-25T22:36:58.435460
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,openrouter_models_checker.py,C:\Users\Hp\Desktop\quantum-nlp-service\openrouter_models_checker.py,8312,.py,text/x-python,171,23,7,4,3,2025-08-24T17:23:43.971724
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,openrouter_provider_interface.py,C:\Users\Hp\Desktop\quantum-nlp-service\openrouter_provider_interface.py,17156,.py,text/x-python,359,17,12,9,5,2025-08-27T19:09:34.319159
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,openrouter_reverse_engineering_analyzer.py,C:\Users\Hp\Desktop\quantum-nlp-service\openrouter_reverse_engineering_analyzer.py,23626,.py,text/x-python,467,18,5,8,6,2025-08-25T04:05:03.671088
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,optimizacion_cold_start.py,C:\Users\Hp\Desktop\quantum-nlp-service\optimizacion_cold_start.py,18146,.py,text/x-python,413,9,5,4,4,2025-08-28T14:26:12.376182
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,optimizacion_fase2.py,C:\Users\Hp\Desktop\quantum-nlp-service\optimizacion_fase2.py,5554,.py,text/x-python,132,6,3,3,3,2025-08-28T14:14:16.359518
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,optimizacion_final.py,C:\Users\Hp\Desktop\quantum-nlp-service\optimizacion_final.py,10285,.py,text/x-python,230,16,4,3,3,2025-08-28T13:13:08.124927
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,optimizacion_rendimiento_fase2.py,C:\Users\Hp\Desktop\quantum-nlp-service\optimizacion_rendimiento_fase2.py,30249,.py,text/x-python,664,0,0,0,6,2025-08-28T14:22:15.232364
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,optimizacion_sistema_v1.py,C:\Users\Hp\Desktop\quantum-nlp-service\optimizacion_sistema_v1.py,15345,.py,text/x-python,337,12,9,4,2,2025-08-28T12:57:30.894945
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,performance_monitor.py,C:\Users\Hp\Desktop\quantum-nlp-service\performance_monitor.py,4244,.py,text/x-python,94,10,8,7,1,2025-08-28T13:42:00.637723
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,performance_plan.py,C:\Users\Hp\Desktop\quantum-nlp-service\performance_plan.py,13594,.py,text/x-python,267,21,7,10,4,2025-08-28T11:26:56.306608
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,performance_report.json,C:\Users\Hp\Desktop\quantum-nlp-service\performance_report.json,4962,.json,application/json,186,3,0,0,0,2025-08-28T14:03:49.616546
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,performance_testing_plan.py,C:\Users\Hp\Desktop\quantum-nlp-service\performance_testing_plan.py,17877,.py,text/x-python,347,40,12,10,4,2025-08-28T11:29:32.856584
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,persistent_cache.py,C:\Users\Hp\Desktop\quantum-nlp-service\persistent_cache.py,6446,.py,text/x-python,153,22,14,7,1,2025-08-28T14:26:52.058492
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,prime_programming_optimized.py,C:\Users\Hp\Desktop\quantum-nlp-service\prime_programming_optimized.py,22504,.py,text/x-python,435,30,13,12,3,2025-08-25T05:55:24.551577
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,prime_programming_transformer.py,C:\Users\Hp\Desktop\quantum-nlp-service\prime_programming_transformer.py,18502,.py,text/x-python,334,15,7,7,5,2025-08-25T05:31:57.174653
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,prime_transformations_system.py,C:\Users\Hp\Desktop\quantum-nlp-service\prime_transformations_system.py,27249,.py,text/x-python,424,11,12,5,4,2025-08-24T21:56:27.295580
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,programming_diagnostic_analysis.py,C:\Users\Hp\Desktop\quantum-nlp-service\programming_diagnostic_analysis.py,29230,.py,text/x-python,408,34,8,9,3,2025-08-25T20:22:19.985256
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quality_optimization_report_1756077602.json,C:\Users\Hp\Desktop\quantum-nlp-service\quality_optimization_report_1756077602.json,2490,.json,application/json,63,3,0,0,0,2025-08-24T19:20:02.649427
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_arsenal_launcher.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_arsenal_launcher.py,13516,.py,text/x-python,293,34,2,11,5,2025-08-24T11:22:18.501325
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_continuous_monitoring.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_continuous_monitoring.py,30215,.py,text/x-python,435,30,12,11,3,2025-08-25T14:43:49.062626
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_core_26d_engine.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_core_26d_engine.py,37357,.py,text/x-python,577,45,13,12,5,2025-08-25T17:21:42.492910
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_diagnostic_analysis.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_diagnostic_analysis.py,33874,.py,text/x-python,483,33,8,12,4,2025-08-25T17:53:17.625905
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_analysis.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_analysis.py,12288,.py,text/x-python,244,11,1,2,3,2025-08-24T18:03:21.451158
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_client.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_client.py,11055,.py,text/x-python,225,27,14,4,2,2025-08-24T17:41:15.438012
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_comprehensive_evaluator.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_comprehensive_evaluator.py,25595,.py,text/x-python,463,34,4,12,6,2025-08-24T19:03:56.784236
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_direct_optimizer.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_direct_optimizer.py,10349,.py,text/x-python,212,13,4,7,4,2025-08-24T19:22:02.441567
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_enhanced_maximizer.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_enhanced_maximizer.py,17530,.py,text/x-python,350,28,11,7,4,2025-08-24T19:27:00.682149
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_evaluator.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_evaluator.py,22958,.py,text/x-python,446,24,8,8,5,2025-08-24T17:49:55.094268
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_industry_evaluator.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_industry_evaluator.py,21093,.py,text/x-python,378,19,4,7,5,2025-08-24T18:15:39.845298
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_integrated_system.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_integrated_system.py,12688,.py,text/x-python,241,10,10,8,6,2025-08-24T17:34:14.477308
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_maximizer.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_maximizer.py,18838,.py,text/x-python,349,9,24,8,5,2025-08-24T17:37:16.827063
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_prime_transformations.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_prime_transformations.py,24252,.py,text/x-python,436,20,7,7,6,2025-08-24T20:29:44.624153
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_quality_optimizer.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_quality_optimizer.py,21745,.py,text/x-python,396,27,5,7,5,2025-08-24T19:18:46.058304
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_quality_test.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_quality_test.py,13072,.py,text/x-python,232,11,4,6,5,2025-08-24T18:49:00.918886
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_real_analysis.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_real_analysis.py,12627,.py,text/x-python,219,12,2,4,3,2025-08-24T18:08:47.760275
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_real_industry_evaluator.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_real_industry_evaluator.py,25406,.py,text/x-python,471,26,5,7,5,2025-08-24T18:39:10.493960
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_reverse_engineering.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_reverse_engineering.py,17498,.py,text/x-python,321,17,4,7,4,2025-08-24T19:13:40.063110
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_server.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_server.py,12032,.py,text/x-python,301,13,9,8,5,2025-08-24T17:39:39.301615
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_edge_supreme_integration.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_edge_supreme_integration.py,25942,.py,text/x-python,448,37,6,8,6,2025-08-24T20:24:36.728453
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_enhanced_optimization_system.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_enhanced_optimization_system.py,44504,.py,text/x-python,659,60,15,12,3,2025-08-25T16:08:27.647149
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_essence.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_essence.py,7803,.py,text/x-python,171,8,11,8,4,2025-08-24T11:26:12.418278
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_essence_multimodal.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_essence_multimodal.py,15045,.py,text/x-python,346,24,9,11,6,2025-08-24T13:34:12.605884
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_essence_multimodal_optimized.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_essence_multimodal_optimized.py,30886,.py,text/x-python,521,21,14,9,5,2025-08-26T05:09:48.719566
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_essence_multimodal_server.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_essence_multimodal_server.py,33547,.py,text/x-python,779,9,4,8,4,2025-08-24T13:34:19.233322
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_essence_real.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_essence_real.py,14434,.py,text/x-python,288,16,13,8,6,2025-08-24T11:30:28.044570
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_essence_server.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_essence_server.py,6714,.py,text/x-python,145,5,4,4,4,2025-08-24T11:27:06.007206
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_essence_server_fixed.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_essence_server_fixed.py,14195,.py,text/x-python,305,10,5,5,4,2025-08-24T12:16:51.351518
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_essence_server_real.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_essence_server_real.py,12594,.py,text/x-python,271,6,5,4,4,2025-08-24T11:31:53.334612
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_fresh_testing_system.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_fresh_testing_system.py,34340,.py,text/x-python,479,40,8,8,4,2025-08-25T14:43:48.948026
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_gpt5_enhancer.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_gpt5_enhancer.py,24782,.py,text/x-python,342,15,6,6,4,2025-08-25T12:02:21.470797
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_integrated_dominance_system.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_integrated_dominance_system.py,38768,.py,text/x-python,575,45,12,12,5,2025-08-25T17:29:12.635541
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_ion_fusion_system.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_ion_fusion_system.py,24955,.py,text/x-python,463,19,9,12,5,2025-08-25T06:52:22.643209
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_live_benchmark.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_live_benchmark.py,23614,.py,text/x-python,349,31,8,6,4,2025-08-25T12:47:28.122799
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_optimization_engine.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_optimization_engine.py,38857,.py,text/x-python,605,65,18,12,4,2025-08-25T14:03:52.723394
quantum-nlp-service,C:\Users\Hp\Desktop\quantum-nlp-service,0,quantum_orchestrator.py,C:\Users\Hp\Desktop\quantum-nlp-service\quantum_orchestrator.py,24839,.py,text/x-python,360,14,7,6,4,2025-08-25T11:55:04.463644
